0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
605,785,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,9671705,C1=C(C=C(C=C1F)Br)F,546752,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+],12507,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,9671897,C1COCCO1,1382,33.8,80,0,6.73E-05,0.0005,3.37E-06,0.000101,6.73E-05,7.40E-05,0,"Pd complexe (2.96 mg, 3.37 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½mol) was added to a stirred mixture of
N,N-dimethyl-2-morpholino-4-oxo-8-(pyrrolidin-2-yl)-4H-chromene-6-carboxamide
(25 mg, 0.07 mmol), 1-bromo-3,5-difluorobenzene (8.53 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½l, 0.07 mmol) and
cesium carbonate (32.9 mg, 0.10 mmol) dissolved in 1,4-dioxane (0.5 ml) under
argon. The resulting suspension was degased with argon and then stirred at 80
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 3.5 hours.

Lcms showed complete reaction.

The reaction mixture was allowed to cool to room temperature, filtered and
concentrated.

The crude product was purified by preparative HPLC using a Waters X-Bridge
reverse-phase column (5 microns silica, 30 mm diameter, 150 mm length) and
decreasingly polar mixtures of water (containing 0.2% ammonium carbonate) and
acetonitrile as eluent. The fractions were evaporated to dryness to afford
8-(1-(3,5-difluorophenyl)pyrrolidin-2-yl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide
(11.00 mg, 33.8",33.8,,6.73E-05,7.40E-05,0
606,786,CN1CCNCC1,1914,CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)Br,5876819,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)N5CCN(CC5)C,5877074,CC(=O)N(C)C,3586,0,100,0,0.000108,0.005,2.16E-05,0.000216,0.000324,0.000108,4.32E-05,"A mixture of
N-(5-(1H-imidazol-2-yl)-2-methylphenyl)-4-((3-bromopyridin-2-yl)methoxy)benzamide
(50 mg, 0.11 mmol), 1-methylpiperazine (32.4 mg, 0.32 mmol), Pd2(dba)3 (19.76
mg, 0.02 mmol) and BINAP (26.9 mg, 0.04 mmol), CS2CO3 (70.3 mg, 0.22 mmol) in
DMA (5 mL) was stirred at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for overnight. LCMS didn't mornitor the
de",0,,0.000324,0.000108,4.32E-05
607,787,CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)N,1469186,C1CCN2C(=C(C=N2)C3=CC(=NC=C3F)Cl)C1,19624005,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Pd],2157,CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC2=NC=C(C(=C2)C3=C4CCCCN4N=C3)F,19624004,C1COCCO1,1382,37.41,120,1,0.000795,0.005,7.95E-05,0.00238,0.000954,0.000795,0.000159,"Tetrakis(triphenylphosphine)palladium(0) (0.092 g, 0.08 mmol) was added to
3-(2-chloro-5-fluoropyridin-4-yl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyridine
(0.200 g, 0.79 mmol), tert-butyl ((1R,3S)-3-carbamoylcyclohexyl)carbamate
(0.231 g, 0.95 mmol) and 9,9-dimethyl-4,5-bis(diphenylphosphino)xanthene
(0.092 g, 0.16 mmol) and Cesium carbonate (0.777 g, 2.38 mmol) in 1,4-dioxane
(5.98 ml). Degassed for 5 mins under nitrogen and the resulting suspension was
stirred at 120 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 2 hours in the microwave reactor. The reaction mixture
was partitioned between water (20ml) and DCM (40ml) and separated using a
phase separation cartridge. The organics were absorbed onto silica and
purified by flash silica chromatography, elution gradient 0 to 60% EtOAc in
heptane. Still impure but telescoped through to next stage without further
purifica",37.41,,0.000954,0.000795,0.000159
608,789,CC(C1=NC=C(C=N1)F)N.Cl,3642080,CN1C=C(N=C1)NC2=C3C=CN(C3=NC(=N2)Cl)C4CC4,6380252,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CC(C1=NC=C(C=N1)F)NC2=NC(=C3C=CN(C3=N2)C4CC4)NC5=CN(C=N5)C,6905347,C1COCCO1,1382,37.23,150,0,0.00071,0.00473,7.00E-05,0.00497,0.00142,0.00071,0,"A mixture of 1-(5-fluoropyrimidin-2-yl)ethanamine hydrochloride (252 mg, 1.42
mmol),
2-chloro-7-cyclopropyl-N-(1-methyl-1H-imidazol-4-yl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine
(205 mg, 0.71 mmol), palladium(II) acetate (15.94 mg, 0.07 mmol) and
palladium(II) acetate (15.94 mg, 0.07 mmol)
(R)-(-)-1-[(S)-2-(DICYCLOHEXYLPHOSPHINO)FERROCENYL]ETHYLDI-T-BUTYLPHOSPHINE
(62.1 mg, 0.11 mmol) and CS2CO3 (1619 mg, 4.97 mmol) in 1,4-dioxane (4733 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½l)
was heatd to 150 oC for 20 min with well-stirring. Reaction was diluted with
DCM/MeOh (10%) the organic layer was washed with water. And concntraction
provided product. Reaction is clean and 70% contaminated with hydroxy product
(P3). Reaction was purified on gilsen (5 to 45%) provide product 40 mg.
Compound was submitted to chiral purification.

Chiral sepreation:

En02021-65-2 (P2, E1) : EN02021-65-3 (P3, E2) = 4:96

There is no racemization observe",0,,0.00142,0.00071,0
609,790,COC1=CC=CC(=C1)CN,1673122,C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,5823502,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,COC1=CC=CC(=C1)CNC2=CC(=NC=C2)NC3=CC=CC=C3,22166056,CC(=O)N(C)C,3586,53.61,100,1,0.000489,0.002,6.00E-05,0.000977,0.000537,0.000489,0,"(3-methoxyphenyl)methanamine (73.7 mg, 0.54 mmol), 4-chloro-N-
phenylpyridin-2-amine (100 mg, 0.49 mmol) and sodium 2-methylpropan-2-olate
(94 mg, 0.98 mmol) were suspended in DMA (2 mL) and sealed into a microwave
tube. Nitrogen was bubbled through the reaction mixture for 5 minutes.
(R)-(-)-1-[(S)-2-(DICYCLOHEXYLPHOSPHINO)FERROCENYL]ETHYLDI-T-BUTYLPHOSPHINE
(32.5 mg, 0.06 mmol) and diacetoxypalladium (8.78 mg, 0.04 mmol) were added to
the reaction mixture and nitrogen was bubbled through the reaction mixture for
a further 5 minutes. The reaction was heated thermally to 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 30 mins
under nitrogen and cooled to RT. The reaction mixture was neutralised with HCl
and purified by ion exchange chromatography, using a 20 g SCX column. The
crude product was purified by flash silica chromatography, elution gradient 0
to 10% MeOH in DCM. Fractions containing product were evaporated to dryness to
afford N4-(3-methoxybenzyl)-N2-phenylpyridine-2,4-diamine (80 mg, 53.6 %) as
an ",53.61,,0.000537,0.000489,0
610,791,CC(C)(C)OC(=O)N1CCC[C@H](C1)N,1220598,C1=CC=NC(=C1)Cl,90764,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC(C)(C)OC(=O)N1CCC[C@H](C1)NC2=CC=CC=N2,14956465,CC1=CC=CC=C1,424,93.42,110,0,0.00504,0.007,1.92E-05,0.0101,0.00605,0.00504,3.78E-05,"Vial 1)

Pd2(dba)3 (0.018 g, 0.02 mmol) and BINAP (0.024 g, 0.04 mmol) were mixed in
toluene (1mL) under N2 and stirred at rt for 5min.

Vial 2)

sodium tert-butoxide (0.999 g, 10.08 mmol), tert-butyl
(R)-3-aminopiperidine-1-carboxylate (1.249 g, 6.05 mmol) and 2-chloropyridine
(0.477 mL, 5.04 mmol) were mixed in toluene (6mL) under N2. Added the catalyst
solution from vial 1. The mixture was heated at 110ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C in an oil-bath.

LCMS (3h): product, no SM left.

The reaction was cooled to rt and the solvent was evaporated. Added EtOAc,
washed with water.

Purified by column chromatography (using SP4 TM HPFC system, KP-Sil (50g)
column, A=heptane, B=EtOAc/2M NH3 in MeOH (9/1), 27mL/fr, (0% B 2CV, 0-30% B
10CV, 30% B 2CV)) to yield tert-butyl
(R)-3-(pyridin-2-ylamino)piperidine-1-carboxylate (1.306 g, 93 %) as yellow
solid.

[M+H]+ 278.

1H NMR (400 MHz, CDCl3) d 1.42 (s, 9H), 1.51 - 1.64 (m, 2H), 1.68 - 1.8 (m,
1H), 1.93 - 2.05 (m, 1H), 2.81 - 3.36 (m, 2H), 3.45 - 4.16 (m, 3H), 4.50 (d,
1H), 6.42 (62 (m, 1H), 7.36 - 7.45 (m, 1H), 8.02 - 8.13 (m,
1H).  
Expected Number of Hs: 23  
Assigned Hs: 23.

",93.42,,0.00605,0.00504,3.78E-05
611,792,C1=CN=CC=C1CN,1443194,C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,5823502,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=CC=NC=C3,20096799,CC(=O)N(C)C,3586,29.48,100,1,0.000489,0.002,3.91E-05,0.000977,0.000537,0.000489,0,"Pyridin-4-ylmethanamine (58.1 mg, 0.54 mmol), 4-chloro-N-phenylpyridin-2-amine
(100 mg, 0.49 mmol) and sodium 2-methylpropan-2-olate (94 mg, 0.98 mmol) were
suspended in DMA (2 mL) and sealed into a microwave tube. Nitrogen was bubbled
through the reaction mixture for 5 minutes.
(R)-(-)-1-[(S)-2-(DICYCLOHEXYLPHOSPHINO)FERROCENYL]ETHYLDI-T-BUTYLPHOSPHINE
(32.5 mg, 0.06 mmol) and diacetoxypalladium (8.78 mg, 0.04 mmol) were added to
the reaction mixture and nitrogen was bubbled through the reaction mixture for
a further 5 minutes. The reaction was heated thermally to 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 30 mins
under nitrogen and cooled to RT. The reaction mixture was neutralised with HCl
and purified by ion exchange chromatography, using a 20 g SCX column. The
crude product was purified by preparative HPLC (Waters SunFire column, 5ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
silica, 50 mm diameter, 100 mm length), using decreasingly polar mixtures of
water (containing 0.1% formic acid) and MeCN as eluents. Fractions containing
the desired compo2-phenyl-N4-(pyridin-4-ylmethyl)pyridine-2,4-diamine (39.8 mg, 29.5 %) as an
off white gum.

",29.48,,0.000537,0.000489,0
613,794,CC(C)(C)OC(=O)NC1CCNCC1,547697,C1=CC(=CC(=C1)Br)[N+](=O)[O-],1334481,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC(C)(C)OC(=O)NC1CCN(CC1)C2=CC(=CC=C2)[N+](=O)[O-],10706578,CC1=CC=CC=C1,424,56.63,95,0,0.00495,0.0198,0.000248,0.0124,0.00743,0.00495,0.000495,"A 100 mL round bottom flask was charged with a magnetic stir bar,
1-bromo-3-nitrobenzene (1.000 g, 4.95 mmol), [Reactants], Pd2dba3 (0.227 g,
0.25 mmol), BINAP (0.308 g, 0.50 mmol), Cs2CO3 (4.03 g, 12.38 mmol), and
toluene (19.80 ml). The vessel was capped with a septum, placed under an
atmosphere of argon, and placed in an oil bath heated to 95 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C. The reaction
was allowed to stir at this temperature for 16 h before being allowed to cool
to rt. The reaction mixture was poured into a separatory funnel containing
water (~100 mL) and extracted with ethyl acetate ( 2 x 100 mL). The combined
organic extract was dried with MgSO4, filtered, and conc. _in vacuo_ to yield
the crude product which was purified via silica gel chromatography (80 g)
using ethyl acetate/hexanes (1:5) as eluent to provide pure tert-butyl
1-(3-nitrophenyl)piperidin-4-ylcarbamate (0.901 g, 56.6 %) as a light",56.63,,0.00743,0.00495,0.000495
614,795,C[C@@H]1CNCCN1,819318,CC(=O)OCC1=C2C(=CC=C1)C(=O)C=C(O2)C3=CC=C(C=C3)Br,18228091,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,C[C@@H]1CN(CCN1)C2=CC=C(C=C2)C3=CC(=O)C4=CC=CC(=C4O3)CO,20130748,CC1=CC=CC=C1,424,13.31,110,1,0.000536,0.005,4.00E-05,0.000643,0.000643,0.000536,4.02E-05,"diacetoxypalladium (6.02 mg, 0.03 mmol) was added to a degassed mixture of
(2-(4-bromophenyl)-4-oxo-4H-chromen-8-yl)methyl acetate (200 mg, 0.54 mmol),
2,2'-bis(diphenylphosphino)-1,1'-binaphthalene (25.03 mg, 0.04 mmol) and
cesium carbonate (244 mg, 0.75 mmol) in toluene (5 mL). The resulting
suspension was stirred at 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 3 hours under nitrogen (see note 1). More
diacetoxypalladium (6.02 mg, 0.03 mmol) was added and the reaction mixture was
heated to 110ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 hour and again could see no product.
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (4.91 mg, 5.36 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½mol) and
2,2'-bis(diphenylphosphino)-1,1'-binaphthalene (25.03 mg, 0.04 mmol) were
added and the reaction mixture was heated to 110ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 hour and again could
see no product. sodium 2-methylpropan-2-olate (61.8 mg, 0.64 mmol) was added
and the reaction mixture was heated to 110ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 hour where a small amount
of product could be detected by LCMS and significant derude product was
purified by ion exchange chromatography, using an SCX column. The desired
product was eluted from the column using 7M NH3/MeOH and fractions were
evaporated to dryness to afford crude product. The crude product was purified
by flash silica chromatography, elution gradient 0 to 5% 7N NH3/MeOH in DCM.
Fractions were evaporated to dryness to afford product that was not pure. The
sample was dissolved in DMF (4ml) and the crude product was purified by
preparative HPLC (Waters XBridge Prep C18 OBD column, 5ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ silica, 30 mm
diameter, 100 mm length), using decreasingly polar mixtures of water
(containing 1% NH3) and MeCN as eluents. Fractions containing the desired
compound were evaporated to dryness to afford
(R)-8-(hydroxymethyl)-2-(4-(3-methylpiperazin-1-yl)phenyl)-4H-chromen-4-one
(25.00 mg, 13.31 %) as a y",13.31,,0.000643,0.000536,4.02E-05
615,799,CC1=CC(=C(C=C1NC(=O)C)N)F,7133271,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl,516461,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C,2515,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CC(=C(C=C1NC(=O)C)NC2=NC3=C(C=NN3C(=C2)NC4CC4)C#N)F,7133270,C1COCCO1,1382,20.63,150,1,0.000856,0.008,4.28E-05,0.00257,0.000899,0.000856,8.56E-05,"In 20 ml microwave vial were added
5-chloro-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidine-3-carbonitrile (200 mg,
0.86 mmol), N-(5-amino-4-fluoro-2-methylphenyl)acetamide (164 mg, 0.90 mmol),
Pd2dba3 (39.2 mg, 0.04 mmol), di-tert-
butyl(2',4',6'-triisopropylbiphenyl-2-yl)phosphine (37.5 mg, 0.09 mmol) and
Cs2CO3 (837 mg, 2.57 mmol). The vessel was fitted with septum, gas inlet and
dioxane (8 mL) was added via syringe. The resulting suspension was stirred for
5 min. under N2. The septum and gas inlet quickly replaced with microwave vial
cap and the mixture was heated to 150oC under microwave irradiation for 30
min.

The reaction mixture filtered through celite, filtrate concentrated, combined
with EN02368-53 experiment and purified by ISCO column (0-5% MeOH-CH2Cl2). The
obtained compound triturated with CH3CN, filtered and dried to give light
brown color solid.

Conclusion: product isolated

",20.63,,0.000899,0.000856,8.56E-05
616,800,C1COCCN1,96085,CCOC(=O)C1=CC(=CC=C1)Br,3027208,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CCOC(=O)C1=CC(=CC=C1)N2CCOCC2,11997435,CC1=CC=CC=C1,424,79.84,100,1,0.000437,0.002,2.18E-05,0.00131,0.00048,0.000437,8.73E-06,"A mixture of ethyl 3-bromobenzoate (0.070 mL, 0.44 mmol), cesium carbonate
(427 mg, 1.31 mmol), diacetoxypalladium (4.90 mg, 0.02 mmol),
2,2'-bis(diphenylphosphino)-1,1'-binaphthyl (5.44 mg, 8.73 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½mol) and
morpholine (0.042 mL, 0.48 mmol) in toluene (2 mL) was refluxed for 1h. The
reaction mixture was cooled and filtered through celite. The celite was washed
with EtOAc. The solvent was removed under reduced pressure.

The residue was purified by automated flash chromatography on a SNAP 25 g
column. A gradient from 0% to 50% of EtOAc in Heptane over 10CV was used as
mobile phase. The product was collected using the wave",79.84,,0.00048,0.000437,8.73E-06
617,802,CC(C)(C)OC(=O)N1CCNCC1,98227,C1=CC(=CN=C1)Br,26314,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,227505,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC=C2,2923841,C1COCCO1,1382,37.96,100,1,0.00322,0.0114,0.000322,0.00483,0.00322,0.00322,0.000644,"diacetoxypalladium (0.072 g, 0.32 mmol) and RuPhos (0.301 g, 0.64 mmol) were
stirred in 1,4-dioxane (11.36 ml) for 10 mins at 50 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C.tert-butyl
piperazine-1-carboxylate (0.6 g, 3.22 mmol), 3-bromopyridine (0.310 ml, 3.22
mmol) and sodium tert-butoxide (0.464 g, 4.83 mmol) were added and the
reaction mixture was stirred at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 64 h. The reaction mixture was
filtered through celite. The crude product was purified by flash silica
chromatography, elution gradient 20 to 100% EtOAc in heptane. Pure fractions
were evaporated to dryness to afford tert-butyl
4-(pyridin-3-yl)piperazine-1-carboxylate (0.322 g, 38.0 %) as a yellow oil
which crystallised on standing. This was the",37.96,,0.00322,0.00322,0.000644
618,803,CC(C)(C)OC(=O)N1CCNCC1,98227,C1=CC(=CN=C1)Br,26314,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,CC(C)(C)[O-].[Na+],13106,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC=C2,2923841,CC1=CC=CC=C1,424,29.23,85,1,0.00322,0.0316,6.44E-05,0.00484,0.00322,0.00322,0.000129,"TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (0.059 g, 0.06 mmol) and
rac-2,2'-bis(diphenylphosphino)-1,1'-binaphthyl (0.080 g, 0.13 mmol) were
mixed together and evacuated and purged with nitrogen 3 times. toluene (31.6
ml) was added and the resulting mixture heated to 90ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 10 minutes then
cooled to room temperature. sodium tert-butoxide (0.465 g, 4.84 mmol),
3-bromopyridine (0.310 ml, 3.22 mmol) and tert-butyl piperazine-1-carboxylate
(0.6 g, 3.22 mmol) were added and the resulting mixture was heated at 85 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C
for 64 hours. The reaction mixture was cooled to RT and filtered through
celite and concentrated to give an orange solid. The crude product was
purified by flash silica chromatography, elution gradient 30 to 50% EtOAc in
heptane. Pure fractions were evaporated to dryness to afford tert-butyl
4-(pyridin-3-yl)piperazine-1-carboxylate (0.248 g, 29.2 %) as a yellow oil
w",29.23,,0.00322,0.00322,0.000129
619,804,C1=CC(=CC(=C1)N)CO,3421567,C1=CC=C(C=C1)Br,13104,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C1=CC=C(C=C1)NC2=CC=CC(=C2)CO,14367733,C1CCOC1,374,11.13,65,0,0.00325,0.02,0.000195,0.0065,0.00325,0.0039,0.000487,"A solution of Tris(dibenzylideneacetone)dipalladium(0) (0.178 g, 0.19 mmol)
and (9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (0.282 g, 0.49
mmol) in THF (20 mL) (degassed) was heated to 50 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under a nitrogen
atmosphere for 30 min.

(3-(phenylamino)phenyl)methanol (0.072 g, 11.13 %) (0.4 g, 3.25 mmol) and
cesium carbonate (2.117 g, 6.50 mmol) were added followed by bromobenzene
(0.409 mL, 3.90 mmol) and the mixture stirred at 65 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C over two days. The
reaction mixture was cooled to room temperature then diluted with DCM and
filtered. stirred with SiliCycle SiliMet-SH (1 g) for 3 h at 60 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C. The
mixture was filtered through an acrodisc glassfiber filter, 25 mm, 1.0 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m. The
filtrate (clear) was concentrated to give crude product (1,00 g). The crude
was dissolved in DMSO and the product was purified by prep-HPLC on a Kromasil
C8 column (10 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m 250x50 ID mm) using a gradient of 5-65% acetonitrile in
H2O/ACN/HOAc 95/5/0d on UV at 303 nm, threshold 1000. The product
containing fractions were pooled and concentrated on the rotavapor. Toluene
was added and evaporated to get rid of residue of water to give the product
(3-(phenylamino)phenyl)methanol (0.072 g, 11.13 %) as a transparent oil.

",11.13,,0.00325,0.0039,0.000487
